listing_id,order_id,placed_at,status
147,1042964,2023-11-24 12:40:43,refunded
135,1043016,2023-11-24 12:48:31,completed
106,1043043,2023-11-24 12:53:27,completed
32,1042938,2023-11-24 12:53:38,pending
86,1042974,2023-11-24 13:04:33,completed
58,1043044,2023-11-24 14:02:52,completed
32,1042937,2023-11-24 14:31:10,refunded
32,1042939,2023-11-24 14:44:07,completed
54,1042919,2023-11-24 14:46:25,completed
24,1043009,2023-11-24 15:08:10,refunded
24,1043010,2023-11-24 15:09:38,completed
141,1042928,2023-11-24 15:10:45,pending
200,1043056,2023-11-24 15:13:46,completed
90,1043022,2023-11-24 15:14:47,completed
25,1042931,2023-11-24 15:16:28,refunded
24,1043011,2023-11-24 15:24:47,pending
32,1042941,2023-11-24 15:33:27,completed
144,1043030,2023-11-24 15:34:02,completed
200,1043059,2023-11-24 15:46:25,pending
90,1043018,2023-11-24 15:46:41,completed
16,1042989,2023-11-24 15:50:31,completed
177,1042979,2023-11-24 15:50:40,pending
115,1043042,2023-11-24 15:51:36,cancelled
190,1042955,2023-11-24 15:52:22,refunded
200,1043060,2023-11-24 15:53:57,completed
135,1043012,2023-11-24 15:57:17,completed
25,1042932,2023-11-24 16:00:03,completed
34,1043052,2023-11-24 16:02:40,refunded
90,1043023,2023-11-24 16:07:56,refunded
136,1042950,2023-11-24 16:08:56,cancelled
96,1042951,2023-11-24 16:15:53,completed
151,1042995,2023-11-24 16:19:52,refunded
4,1042943,2023-11-24 16:20:34,completed
190,1042958,2023-11-24 16:26:26,cancelled
117,1042947,2023-11-24 16:35:33,refunded
182,1043033,2023-11-24 16:37:34,completed
54,1042920,2023-11-24 16:38:55,completed
119,1042994,2023-11-24 16:43:00,completed
52,1042983,2023-11-24 16:47:53,completed
200,1043057,2023-11-24 16:47:55,completed
34,1043051,2023-11-24 16:52:14,refunded
88,1043049,2023-11-24 16:53:50,cancelled
144,1043028,2023-11-24 16:56:30,refunded
191,1042966,2023-11-24 16:56:59,completed
101,1042970,2023-11-24 16:59:34,completed
135,1043015,2023-11-24 17:04:43,completed
59,1042924,2023-11-24 17:05:31,refunded
141,1042926,2023-11-24 17:07:15,completed
88,1043048,2023-11-24 17:09:57,cancelled
25,1042933,2023-11-24 17:15:57,completed
101,1042971,2023-11-24 17:27:14,completed
121,1042962,2023-11-24 17:33:58,refunded
88,1043047,2023-11-24 17:40:54,completed
135,1043013,2023-11-24 17:42:39,completed
76,1042922,2023-11-24 17:47:46,completed
86,1042975,2023-11-24 17:49:14,completed
88,1043050,2023-11-24 18:02:09,completed
58,1043045,2023-11-24 18:05:38,completed
52,1042982,2023-11-24 18:07:39,refunded
144,1043027,2023-11-24 18:09:01,completed
141,1042927,2023-11-24 18:16:40,refunded
115,1043040,2023-11-24 18:18:36,completed
126,1042999,2023-11-24 18:19:42,completed
117,1042948,2023-11-24 18:20:09,completed
34,1043054,2023-11-24 18:37:55,completed
86,1042977,2023-11-24 18:51:19,refunded
4,1042945,2023-11-24 18:54:38,cancelled
4,1042944,2023-11-24 19:01:27,refunded
190,1042957,2023-11-24 19:01:52,completed
24,1043008,2023-11-24 19:03:35,pending
25,1042934,2023-11-24 19:11:50,refunded
139,1042968,2023-11-24 19:23:41,refunded
182,1043035,2023-11-24 19:28:19,completed
181,1043003,2023-11-24 19:29:21,completed
139,1042969,2023-11-24 19:29:22,cancelled
117,1042949,2023-11-24 19:30:11,completed
121,1042960,2023-11-24 19:34:35,completed
177,1042980,2023-11-24 19:44:48,completed
190,1042954,2023-11-24 19:45:47,refunded
90,1043020,2023-11-24 19:56:52,cancelled
121,1042961,2023-11-24 19:59:16,completed
193,1043031,2023-11-24 20:03:44,cancelled
195,1042993,2023-11-24 20:04:15,completed
25,1042935,2023-11-24 20:21:31,pending
151,1042996,2023-11-24 20:29:36,completed
90,1043021,2023-11-24 20:35:17,cancelled
115,1043039,2023-11-24 20:36:36,pending
182,1043034,2023-11-24 20:38:08,cancelled
96,1042952,2023-11-24 20:43:31,pending
90,1043017,2023-11-24 20:48:20,cancelled
183,1042946,2023-11-24 20:50:44,cancelled
200,1043058,2023-11-24 20:52:46,cancelled
115,1043041,2023-11-24 21:17:20,completed
90,1043024,2023-11-24 21:34:26,completed
144,1043029,2023-11-24 21:53:14,completed
76,1042923,2023-11-24 21:58:57,completed
16,1042988,2023-11-24 22:10:36,cancelled
190,1042956,2023-11-24 22:17:47,completed
181,1043004,2023-11-24 22:22:58,completed
181,1043005,2023-11-24 22:56:32,completed
147,1042963,2023-11-24 23:09:46,completed
47,1042991,2023-11-24 23:54:13,cancelled
96,1043069,2023-11-25 03:14:54,completed
100,1043133,2023-11-25 03:19:39,completed
122,1043184,2023-11-25 03:23:33,completed
100,1043134,2023-11-25 04:02:36,completed
122,1043185,2023-11-25 05:22:42,completed
25,1043094,2023-11-25 06:18:27,completed
180,1043213,2023-11-25 06:20:05,pending
6,1043143,2023-11-25 06:28:52,pending
158,1043152,2023-11-25 06:37:07,completed
178,1043104,2023-11-25 06:49:00,completed
168,1043193,2023-11-25 06:58:06,pending
168,1043192,2023-11-25 07:08:37,refunded
114,1043120,2023-11-25 07:18:24,completed
52,1043123,2023-11-25 07:21:06,completed
139,1043065,2023-11-25 07:36:40,completed
176,1043124,2023-11-25 08:20:07,completed
157,1043198,2023-11-25 08:21:11,cancelled
100,1043132,2023-11-25 08:22:55,cancelled
47,1043187,2023-11-25 09:03:23,pending
54,1043095,2023-11-25 09:25:13,completed
40,1043116,2023-11-25 09:28:14,completed
188,1043082,2023-11-25 09:39:10,cancelled
35,1043180,2023-11-25 09:53:32,cancelled
158,1043151,2023-11-25 09:55:44,completed
138,1043072,2023-11-25 09:59:38,pending
47,1043189,2023-11-25 10:05:54,refunded
47,1043188,2023-11-25 10:16:08,pending
178,1043106,2023-11-25 10:26:33,pending
159,1043162,2023-11-25 10:28:32,refunded
11,1043207,2023-11-25 10:37:37,pending
168,1043190,2023-11-25 10:41:13,pending
43,1043135,2023-11-25 10:50:11,completed
127,1043165,2023-11-25 11:02:29,completed
76,1043077,2023-11-25 11:27:52,completed
47,1043186,2023-11-25 11:32:44,completed
122,1043183,2023-11-25 11:35:59,cancelled
28,1043171,2023-11-25 11:41:47,refunded
101,1043154,2023-11-25 11:42:40,refunded
138,1043073,2023-11-25 11:43:03,pending
61,1043167,2023-11-25 13:13:08,pending
32,1043100,2023-11-25 13:36:10,completed
43,1043138,2023-11-25 13:49:04,pending
139,1043067,2023-11-25 14:47:28,completed
106,1043063,2023-11-25 14:55:28,completed
34,1043210,2023-11-25 15:01:35,cancelled
150,1043176,2023-11-25 15:07:50,completed
40,1043114,2023-11-25 15:26:55,refunded
76,1043075,2023-11-25 15:33:06,completed
6,1043144,2023-11-25 15:33:26,pending
67,1043117,2023-11-25 15:33:56,refunded
39,1043111,2023-11-25 15:34:17,pending
178,1043103,2023-11-25 15:36:46,completed
32,1043101,2023-11-25 15:43:08,completed
122,1043181,2023-11-25 15:43:23,completed
130,1043079,2023-11-25 15:44:25,completed
158,1043146,2023-11-25 15:48:27,pending
106,1043064,2023-11-25 15:50:07,refunded
114,1043119,2023-11-25 15:50:18,refunded
150,1043178,2023-11-25 15:53:31,completed
33,1043200,2023-11-25 16:03:22,completed
144,1043156,2023-11-25 16:06:38,completed
176,1043126,2023-11-25 16:07:09,completed
25,1043091,2023-11-25 16:11:52,refunded
6,1043142,2023-11-25 16:16:08,completed
180,1043211,2023-11-25 16:16:17,refunded
172,1043170,2023-11-25 16:18:21,completed
176,1043125,2023-11-25 16:18:49,cancelled
49,1043086,2023-11-25 16:21:33,cancelled
157,1043195,2023-11-25 16:29:24,completed
10,1043160,2023-11-25 16:30:02,pending
39,1043110,2023-11-25 16:38:30,pending
183,1043128,2023-11-25 16:39:45,completed
25,1043093,2023-11-25 16:48:43,completed
144,1043157,2023-11-25 16:48:50,cancelled
111,1043112,2023-11-25 16:55:58,pending
183,1043127,2023-11-25 16:56:41,completed
191,1043062,2023-11-25 17:00:02,refunded
168,1043191,2023-11-25 17:14:46,completed
76,1043074,2023-11-25 17:18:29,pending
76,1043076,2023-11-25 17:21:00,refunded
168,1043194,2023-11-25 17:35:43,pending
61,1043168,2023-11-25 17:35:43,completed
54,1043096,2023-11-25 17:36:33,completed
25,1043090,2023-11-25 17:53:24,pending
39,1043107,2023-11-25 18:02:31,completed
158,1043149,2023-11-25 18:05:48,completed
114,1043122,2023-11-25 18:08:33,refunded
11,1043206,2023-11-25 18:15:29,completed
21,1043071,2023-11-25 18:17:02,completed
43,1043136,2023-11-25 18:22:33,completed
157,1043196,2023-11-25 18:24:14,completed
100,1043131,2023-11-25 18:31:16,completed
43,1043139,2023-11-25 18:34:11,completed
139,1043068,2023-11-25 18:37:12,cancelled
40,1043113,2023-11-25 18:40:15,pending
130,1043081,2023-11-25 18:42:21,refunded
150,1043177,2023-11-25 18:46:05,completed
49,1043083,2023-11-25 18:47:44,cancelled
191,1043061,2023-11-25 18:49:22,cancelled
28,1043172,2023-11-25 18:50:06,cancelled
127,1043164,2023-11-25 18:54:14,pending
34,1043209,2023-11-25 18:56:35,cancelled
183,1043129,2023-11-25 19:04:46,cancelled
49,1043085,2023-11-25 19:08:17,refunded
32,1043102,2023-11-25 19:11:06,completed
158,1043153,2023-11-25 19:12:12,completed
6,1043140,2023-11-25 19:16:49,pending
158,1043145,2023-11-25 19:17:27,completed
76,1043078,2023-11-25 19:17:48,completed
54,1043098,2023-11-25 19:24:22,completed
39,1043109,2023-11-25 19:41:45,cancelled
11,1043205,2023-11-25 19:41:54,completed
144,1043158,2023-11-25 19:43:00,completed
83,1043070,2023-11-25 19:44:28,pending
33,1043202,2023-11-25 19:47:45,cancelled
33,1043203,2023-11-25 19:47:54,refunded
6,1043141,2023-11-25 19:48:15,refunded
33,1043204,2023-11-25 19:50:31,pending
114,1043121,2023-11-25 19:57:08,completed
130,1043080,2023-11-25 20:01:20,completed
159,1043163,2023-11-25 20:03:57,cancelled
100,1043130,2023-11-25 20:07:44,completed
33,1043201,2023-11-25 20:09:54,pending
144,1043155,2023-11-25 20:20:39,pending
43,1043137,2023-11-25 20:23:09,completed
49,1043087,2023-11-25 20:23:13,cancelled
25,1043089,2023-11-25 20:25:52,completed
122,1043182,2023-11-25 20:28:15,completed
25,1043088,2023-11-25 20:33:04,pending
11,1043208,2023-11-25 20:40:43,completed
157,1043199,2023-11-25 20:41:32,completed
61,1043166,2023-11-25 20:42:41,refunded
40,1043115,2023-11-25 20:47:02,cancelled
32,1043099,2023-11-25 20:49:58,pending
178,1043105,2023-11-25 20:54:17,pending
158,1043150,2023-11-25 20:54:46,pending
54,1043097,2023-11-25 20:58:23,pending
157,1043197,2023-11-25 20:59:32,cancelled
172,1043169,2023-11-25 21:07:38,completed
180,1043212,2023-11-25 21:10:52,refunded
180,1043214,2023-11-25 21:22:11,refunded
158,1043147,2023-11-25 21:46:31,pending
114,1043118,2023-11-25 22:05:18,completed
158,1043148,2023-11-25 22:08:15,completed
139,1043066,2023-11-25 22:16:45,refunded
10,1043159,2023-11-25 22:20:02,completed
49,1043084,2023-11-25 22:33:50,completed
28,1043174,2023-11-25 22:42:48,cancelled
150,1043175,2023-11-25 22:54:26,pending
25,1043092,2023-11-25 22:59:36,completed
180,1043215,2023-11-25 23:07:13,completed
28,1043173,2023-11-25 23:15:57,completed
39,1043108,2023-11-25 23:23:31,completed
35,1043179,2023-11-25 23:41:14,completed
10,1043161,2023-11-25 23:51:00,completed
158,1043250,2023-11-26 01:57:29,completed
196,1043261,2023-11-26 02:00:59,completed
191,1043318,2023-11-26 03:26:45,refunded
45,1043308,2023-11-26 04:14:10,pending
44,1043266,2023-11-26 05:26:44,cancelled
157,1043271,2023-11-26 05:59:35,cancelled
36,1043328,2023-11-26 06:28:49,refunded
32,1043224,2023-11-26 06:43:53,cancelled
26,1043258,2023-11-26 06:44:07,cancelled
191,1043324,2023-11-26 07:08:15,cancelled
191,1043322,2023-11-26 07:29:50,completed
63,1043277,2023-11-26 08:14:28,refunded
49,1043273,2023-11-26 08:18:31,completed
167,1043344,2023-11-26 08:22:24,cancelled
101,1043293,2023-11-26 08:26:02,completed
1,1043286,2023-11-26 08:38:46,pending
106,1043233,2023-11-26 08:51:21,cancelled
43,1043340,2023-11-26 08:54:03,completed
166,1043289,2023-11-26 09:10:32,completed
145,1043332,2023-11-26 09:12:12,cancelled
159,1043301,2023-11-26 09:35:29,completed
43,1043341,2023-11-26 09:38:57,refunded
36,1043326,2023-11-26 09:46:59,completed
174,1043339,2023-11-26 09:47:54,completed
13,1043238,2023-11-26 09:54:23,completed
59,1043315,2023-11-26 09:58:21,cancelled
32,1043222,2023-11-26 10:00:09,pending
166,1043291,2023-11-26 10:01:03,cancelled
175,1043242,2023-11-26 10:09:44,pending
49,1043275,2023-11-26 10:15:24,completed
192,1043276,2023-11-26 10:26:58,refunded
105,1043297,2023-11-26 10:36:43,completed
1,1043285,2023-11-26 10:37:36,pending
55,1043253,2023-11-26 10:55:52,completed
26,1043257,2023-11-26 11:06:52,completed
101,1043292,2023-11-26 11:15:52,cancelled
172,1043306,2023-11-26 11:27:57,completed
157,1043270,2023-11-26 11:31:00,pending
176,1043268,2023-11-26 11:35:08,refunded
191,1043320,2023-11-26 11:35:18,completed
159,1043303,2023-11-26 11:41:05,completed
83,1043229,2023-11-26 11:41:52,completed
105,1043298,2023-11-26 11:44:31,cancelled
36,1043329,2023-11-26 11:51:44,completed
83,1043225,2023-11-26 11:52:23,completed
191,1043321,2023-11-26 13:20:24,completed
59,1043312,2023-11-26 13:37:05,pending
125,1043236,2023-11-26 13:51:57,refunded
63,1043280,2023-11-26 14:19:36,completed
111,1043325,2023-11-26 14:37:24,pending
153,1043247,2023-11-26 14:50:41,pending
126,1043231,2023-11-26 15:09:49,completed
166,1043288,2023-11-26 15:18:33,cancelled
175,1043243,2023-11-26 15:19:12,completed
83,1043228,2023-11-26 15:19:29,completed
55,1043252,2023-11-26 15:22:18,completed
96,1043282,2023-11-26 15:24:49,cancelled
153,1043246,2023-11-26 15:25:14,completed
106,1043235,2023-11-26 15:45:03,completed
157,1043272,2023-11-26 15:57:11,completed
55,1043254,2023-11-26 15:59:34,pending
145,1043333,2023-11-26 16:06:12,cancelled
174,1043337,2023-11-26 16:06:46,pending
172,1043305,2023-11-26 16:06:58,completed
105,1043296,2023-11-26 16:13:51,pending
196,1043262,2023-11-26 16:27:44,pending
158,1043251,2023-11-26 16:37:47,completed
151,1043221,2023-11-26 16:48:01,completed
151,1043219,2023-11-26 16:49:57,cancelled
101,1043294,2023-11-26 16:55:15,completed
115,1043331,2023-11-26 16:58:28,completed
174,1043336,2023-11-26 17:02:00,cancelled
174,1043338,2023-11-26 17:09:09,completed
196,1043260,2023-11-26 17:15:33,completed
101,1043295,2023-11-26 17:15:42,completed
44,1043265,2023-11-26 17:16:38,completed
83,1043227,2023-11-26 17:34:12,refunded
26,1043259,2023-11-26 17:40:49,completed
159,1043304,2023-11-26 17:48:58,cancelled
59,1043311,2023-11-26 17:49:24,pending
45,1043310,2023-11-26 17:57:25,completed
83,1043226,2023-11-26 18:02:24,completed
36,1043330,2023-11-26 18:12:30,completed
36,1043327,2023-11-26 18:13:35,refunded
49,1043274,2023-11-26 18:14:31,completed
59,1043314,2023-11-26 18:16:32,completed
106,1043234,2023-11-26 18:22:00,completed
196,1043263,2023-11-26 18:24:23,completed
63,1043279,2023-11-26 18:37:05,refunded
45,1043307,2023-11-26 18:37:56,completed
55,1043256,2023-11-26 18:47:11,completed
102,1043316,2023-11-26 18:47:52,completed
39,1043217,2023-11-26 18:59:04,refunded
44,1043264,2023-11-26 18:59:20,refunded
145,1043334,2023-11-26 19:03:36,completed
166,1043290,2023-11-26 19:20:56,refunded
105,1043299,2023-11-26 19:21:24,cancelled
102,1043317,2023-11-26 19:28:19,pending
166,1043287,2023-11-26 19:30:20,completed
126,1043230,2023-11-26 19:35:33,completed
179,1043284,2023-11-26 19:36:06,refunded
96,1043281,2023-11-26 19:39:03,completed
191,1043319,2023-11-26 19:39:27,completed
55,1043255,2023-11-26 19:40:59,completed
126,1043232,2023-11-26 19:41:11,completed
21,1043216,2023-11-26 19:42:53,refunded
32,1043223,2023-11-26 19:43:34,pending
175,1043244,2023-11-26 19:45:07,completed
153,1043249,2023-11-26 19:52:17,completed
175,1043241,2023-11-26 20:02:19,completed
151,1043220,2023-11-26 20:20:45,cancelled
45,1043309,2023-11-26 20:26:27,pending
44,1043267,2023-11-26 20:29:38,pending
167,1043343,2023-11-26 20:32:28,pending
63,1043278,2023-11-26 20:37:44,completed
191,1043323,2023-11-26 20:43:53,completed
43,1043342,2023-11-26 20:48:00,completed
159,1043300,2023-11-26 20:50:10,refunded
39,1043218,2023-11-26 20:50:18,completed
13,1043239,2023-11-26 20:58:02,completed
175,1043240,2023-11-26 21:14:54,cancelled
153,1043245,2023-11-26 21:23:31,refunded
59,1043313,2023-11-26 21:30:46,completed
176,1043269,2023-11-26 21:46:26,refunded
159,1043302,2023-11-26 22:00:33,cancelled
96,1043283,2023-11-26 22:24:57,cancelled
13,1043237,2023-11-26 22:35:05,completed
145,1043335,2023-11-26 23:15:20,completed
153,1043248,2023-11-26 23:18:16,refunded
175,1043408,2023-11-27 00:33:18,completed
173,1043398,2023-11-27 01:31:12,pending
57,1043402,2023-11-27 02:21:16,refunded
105,1043460,2023-11-27 04:04:21,completed
102,1043355,2023-11-27 04:12:29,completed
162,1043389,2023-11-27 05:06:01,completed
38,1043508,2023-11-27 05:07:49,completed
59,1043482,2023-11-27 05:33:32,completed
172,1043378,2023-11-27 05:34:31,pending
173,1043400,2023-11-27 06:11:01,pending
162,1043384,2023-11-27 06:19:34,pending
43,1043363,2023-11-27 06:23:43,completed
141,1043382,2023-11-27 06:45:35,refunded
189,1043486,2023-11-27 07:05:39,completed
179,1043480,2023-11-27 07:06:54,completed
102,1043354,2023-11-27 07:31:59,cancelled
176,1043516,2023-11-27 07:49:37,completed
102,1043359,2023-11-27 07:51:59,completed
195,1043353,2023-11-27 07:54:11,completed
181,1043368,2023-11-27 08:11:34,cancelled
16,1043517,2023-11-27 08:13:28,completed
167,1043491,2023-11-27 08:13:28,completed
162,1043385,2023-11-27 08:33:24,pending
79,1043438,2023-11-27 08:51:50,completed
140,1043470,2023-11-27 08:52:54,completed
189,1043487,2023-11-27 09:23:28,completed
173,1043399,2023-11-27 09:38:33,completed
79,1043439,2023-11-27 09:40:09,pending
59,1043484,2023-11-27 09:55:21,refunded
179,1043477,2023-11-27 09:55:41,completed
195,1043351,2023-11-27 10:09:58,completed
72,1043360,2023-11-27 10:10:43,pending
121,1043434,2023-11-27 10:11:34,completed
141,1043380,2023-11-27 10:15:15,completed
111,1043446,2023-11-27 10:25:46,refunded
151,1043490,2023-11-27 10:34:03,completed
66,1043372,2023-11-27 10:34:46,completed
71,1043524,2023-11-27 10:34:57,completed
189,1043485,2023-11-27 10:35:03,completed
137,1043418,2023-11-27 10:35:52,completed
76,1043394,2023-11-27 10:41:06,completed
36,1043458,2023-11-27 10:45:40,completed
38,1043506,2023-11-27 10:53:28,completed
94,1043348,2023-11-27 10:53:29,cancelled
43,1043365,2023-11-27 10:54:30,completed
162,1043387,2023-11-27 11:06:15,refunded
111,1043447,2023-11-27 11:08:12,completed
122,1043427,2023-11-27 11:19:53,completed
162,1043390,2023-11-27 11:24:18,completed
121,1043433,2023-11-27 11:35:02,completed
122,1043428,2023-11-27 11:35:02,completed
122,1043430,2023-11-27 11:37:28,pending
121,1043431,2023-11-27 11:40:45,refunded
86,1043451,2023-11-27 11:45:46,completed
175,1043407,2023-11-27 11:49:58,completed
140,1043467,2023-11-27 11:55:55,completed
36,1043456,2023-11-27 12:03:58,cancelled
172,1043374,2023-11-27 12:25:27,completed
38,1043509,2023-11-27 12:55:24,completed
61,1043499,2023-11-27 13:04:35,pending
111,1043448,2023-11-27 13:09:44,completed
76,1043392,2023-11-27 13:23:42,refunded
180,1043471,2023-11-27 13:27:31,completed
95,1043488,2023-11-27 13:42:42,completed
102,1043357,2023-11-27 13:44:04,pending
115,1043409,2023-11-27 14:03:35,completed
59,1043481,2023-11-27 14:30:02,cancelled
137,1043421,2023-11-27 14:53:40,refunded
140,1043466,2023-11-27 15:03:16,completed
119,1043504,2023-11-27 15:03:57,completed
172,1043376,2023-11-27 15:06:22,pending
139,1043412,2023-11-27 15:12:52,cancelled
145,1043512,2023-11-27 15:12:53,pending
18,1043474,2023-11-27 15:13:32,completed
38,1043507,2023-11-27 15:15:53,refunded
172,1043377,2023-11-27 15:20:05,completed
36,1043457,2023-11-27 15:21:11,cancelled
179,1043476,2023-11-27 15:24:34,completed
43,1043366,2023-11-27 15:26:56,completed
76,1043393,2023-11-27 15:30:47,completed
139,1043414,2023-11-27 15:31:48,refunded
61,1043497,2023-11-27 15:42:16,refunded
179,1043479,2023-11-27 15:43:08,completed
179,1043478,2023-11-27 15:43:30,completed
60,1043436,2023-11-27 15:45:07,cancelled
16,1043518,2023-11-27 15:45:09,completed
57,1043404,2023-11-27 15:47:47,cancelled
145,1043511,2023-11-27 15:51:57,refunded
18,1043472,2023-11-27 15:52:23,refunded
136,1043454,2023-11-27 15:59:55,completed
72,1043361,2023-11-27 16:01:44,refunded
140,1043469,2023-11-27 16:03:59,completed
60,1043435,2023-11-27 16:05:32,completed
172,1043375,2023-11-27 16:07:36,completed
137,1043415,2023-11-27 16:09:11,completed
195,1043352,2023-11-27 16:10:56,completed
145,1043514,2023-11-27 16:12:02,cancelled
61,1043500,2023-11-27 16:16:17,cancelled
145,1043513,2023-11-27 16:16:31,refunded
121,1043432,2023-11-27 16:22:07,completed
38,1043510,2023-11-27 16:22:11,completed
16,1043519,2023-11-27 16:23:18,refunded
137,1043417,2023-11-27 16:25:52,completed
119,1043502,2023-11-27 16:40:31,completed
90,1043442,2023-11-27 16:42:39,completed
80,1043423,2023-11-27 16:50:50,completed
6,1043495,2023-11-27 17:03:32,completed
79,1043440,2023-11-27 17:22:20,refunded
61,1043498,2023-11-27 17:27:19,cancelled
94,1043349,2023-11-27 17:30:34,completed
175,1043406,2023-11-27 17:32:54,completed
90,1043441,2023-11-27 17:35:24,cancelled
162,1043388,2023-11-27 17:40:01,refunded
66,1043369,2023-11-27 17:43:33,pending
167,1043493,2023-11-27 17:46:18,pending
6,1043496,2023-11-27 17:48:01,completed
139,1043411,2023-11-27 17:50:16,completed
173,1043401,2023-11-27 17:52:15,completed
151,1043489,2023-11-27 18:02:20,completed
76,1043396,2023-11-27 18:02:43,completed
29,1043463,2023-11-27 18:12:42,cancelled
115,1043410,2023-11-27 18:19:17,pending
29,1043461,2023-11-27 18:26:08,refunded
71,1043522,2023-11-27 18:31:11,refunded
136,1043455,2023-11-27 18:33:16,refunded
66,1043370,2023-11-27 18:41:56,completed
119,1043505,2023-11-27 18:46:14,completed
94,1043347,2023-11-27 18:46:19,completed
119,1043503,2023-11-27 18:47:09,completed
94,1043346,2023-11-27 18:52:28,completed
102,1043356,2023-11-27 19:04:37,completed
16,1043521,2023-11-27 19:07:43,completed
90,1043443,2023-11-27 19:13:14,cancelled
137,1043416,2023-11-27 19:19:19,completed
94,1043345,2023-11-27 19:21:39,refunded
66,1043373,2023-11-27 19:21:51,refunded
137,1043420,2023-11-27 19:26:13,completed
90,1043444,2023-11-27 19:26:16,refunded
76,1043395,2023-11-27 19:28:36,pending
60,1043437,2023-11-27 19:30:52,pending
59,1043483,2023-11-27 19:31:00,cancelled
1,1043424,2023-11-27 19:31:58,completed
119,1043501,2023-11-27 19:32:54,completed
43,1043364,2023-11-27 19:34:14,completed
105,1043459,2023-11-27 19:36:06,pending
178,1043425,2023-11-27 19:37:41,completed
43,1043362,2023-11-27 19:41:12,completed
18,1043475,2023-11-27 19:46:19,completed
29,1043462,2023-11-27 19:50:45,pending
86,1043450,2023-11-27 20:00:42,cancelled
5,1043464,2023-11-27 20:04:16,pending
181,1043367,2023-11-27 20:04:53,refunded
175,1043405,2023-11-27 20:11:51,completed
140,1043468,2023-11-27 20:19:44,refunded
162,1043386,2023-11-27 20:22:02,completed
111,1043449,2023-11-27 20:26:50,refunded
90,1043445,2023-11-27 20:28:07,pending
57,1043403,2023-11-27 20:31:34,completed
66,1043371,2023-11-27 20:32:06,refunded
6,1043494,2023-11-27 20:34:17,cancelled
86,1043452,2023-11-27 20:37:44,completed
167,1043492,2023-11-27 20:38:54,completed
137,1043419,2023-11-27 20:41:38,pending
122,1043429,2023-11-27 20:44:06,refunded
141,1043381,2023-11-27 20:45:46,cancelled
18,1043473,2023-11-27 20:46:22,completed
145,1043515,2023-11-27 20:47:40,completed
195,1043350,2023-11-27 20:52:14,completed
141,1043379,2023-11-27 20:58:17,cancelled
122,1043426,2023-11-27 21:07:56,completed
86,1043453,2023-11-27 21:21:01,completed
80,1043422,2023-11-27 21:25:37,completed
191,1043383,2023-11-27 21:28:19,refunded
102,1043358,2023-11-27 21:56:51,completed
173,1043397,2023-11-27 22:47:52,completed
71,1043523,2023-11-27 22:53:22,cancelled
139,1043413,2023-11-27 23:19:11,completed
5,1043465,2023-11-27 23:26:20,refunded
162,1043391,2023-11-27 23:41:21,completed
16,1043520,2023-11-27 23:42:31,completed
63,1043625,2023-11-28 00:39:48,pending
32,1043626,2023-11-28 00:46:30,completed
138,1043652,2023-11-28 00:50:48,pending
102,1043615,2023-11-28 02:08:33,completed
69,1043577,2023-11-28 03:37:33,completed
57,1043595,2023-11-28 04:02:20,refunded
16,1043543,2023-11-28 05:05:48,cancelled
93,1043584,2023-11-28 05:29:25,pending
75,1043550,2023-11-28 05:36:41,completed
135,1043646,2023-11-28 05:48:03,completed
167,1043582,2023-11-28 06:10:00,completed
61,1043612,2023-11-28 06:36:55,completed
66,1043603,2023-11-28 06:38:32,refunded
83,1043640,2023-11-28 06:48:55,completed
75,1043549,2023-11-28 06:48:57,completed
57,1043598,2023-11-28 07:56:52,completed
90,1043633,2023-11-28 08:31:18,completed
159,1043650,2023-11-28 08:55:15,completed
136,1043530,2023-11-28 09:02:57,completed
36,1043558,2023-11-28 09:21:44,completed
175,1043539,2023-11-28 09:31:26,completed
83,1043639,2023-11-28 09:32:21,completed
174,1043590,2023-11-28 09:37:09,pending
174,1043587,2023-11-28 09:43:36,completed
144,1043593,2023-11-28 10:02:16,refunded
167,1043580,2023-11-28 10:09:47,refunded
157,1043620,2023-11-28 10:13:29,cancelled
193,1043561,2023-11-28 10:14:12,completed
17,1043660,2023-11-28 10:15:33,refunded
144,1043591,2023-11-28 10:24:12,cancelled
69,1043578,2023-11-28 10:30:46,refunded
172,1043538,2023-11-28 10:38:05,completed
179,1043525,2023-11-28 10:40:55,completed
179,1043527,2023-11-28 10:46:31,completed
135,1043647,2023-11-28 10:51:18,cancelled
83,1043637,2023-11-28 10:53:06,pending
121,1043610,2023-11-28 10:57:17,refunded
36,1043560,2023-11-28 10:58:42,refunded
159,1043649,2023-11-28 10:58:54,completed
144,1043594,2023-11-28 11:03:24,pending
107,1043572,2023-11-28 11:09:52,completed
107,1043573,2023-11-28 11:26:01,cancelled
9,1043657,2023-11-28 11:27:19,refunded
101,1043621,2023-11-28 11:32:18,refunded
84,1043554,2023-11-28 11:40:31,completed
36,1043557,2023-11-28 11:44:41,completed
179,1043526,2023-11-28 11:51:45,completed
93,1043585,2023-11-28 12:19:04,completed
156,1043544,2023-11-28 12:37:38,cancelled
135,1043648,2023-11-28 12:40:03,pending
9,1043659,2023-11-28 12:40:03,completed
57,1043599,2023-11-28 13:03:52,completed
102,1043616,2023-11-28 13:06:48,completed
157,1043619,2023-11-28 13:07:36,completed
121,1043609,2023-11-28 13:12:50,completed
94,1043535,2023-11-28 13:35:33,refunded
