date,listing_id,cnt_ratings,avg_rating
2023-11-19,87,134,4.29
2023-11-19,96,112,3.98
2023-11-19,104,138,4.06
2023-11-19,109,110,4.11
2023-11-19,124,107,4.23
2023-11-19,138,201,4.18
2023-11-19,139,157,4.22
2023-11-19,140,177,4.23
2023-11-19,142,181,4.06
2023-11-19,151,186,4.17
2023-11-19,159,191,4.17
2023-11-19,161,219,4.03
2023-11-19,162,33,4.64
2023-11-19,172,133,4.1
2023-11-19,173,106,4.14
2023-11-19,175,139,4.03
2023-11-19,177,179,4.22
2023-11-19,183,149,4.07
2023-11-19,199,79,3.85
2023-11-20,6,159,4.07
2023-11-20,14,172,4.06
2023-11-20,33,195,4.24
2023-11-20,35,128,4.05
2023-11-20,48,120,4.15
2023-11-20,52,146,4.15
2023-11-20,62,131,4.15
2023-11-20,64,146,4.18
2023-11-20,76,151,4.2
2023-11-20,77,189,4.17
2023-11-20,78,117,4.14
2023-11-20,79,104,4.18
2023-11-20,96,113,3.97
2023-11-20,114,89,3.98
2023-11-20,118,71,4.17
2023-11-20,136,94,4.1
2023-11-20,138,203,4.18
2023-11-20,139,159,4.22
2023-11-20,140,178,4.23
2023-11-20,157,205,4.05
2023-11-20,159,192,4.17
2023-11-20,161,220,4.03
2023-11-20,168,224,4.12
2023-11-20,173,107,4.15
2023-11-20,175,140,4.04
2023-11-20,180,59,4.0
2023-11-20,186,200,4.1
2023-11-20,188,182,4.16
2023-11-20,200,136,4.1
2023-11-21,2,217,4.17
2023-11-21,8,225,4.2
2023-11-21,12,212,4.04
2023-11-21,13,234,4.03
2023-11-21,14,174,4.07
2023-11-21,17,172,4.29
2023-11-21,33,121,4.14
2023-11-21,45,191,4.15
2023-11-21,46,90,4.03
2023-11-21,47,146,4.14
2023-11-21,48,109,4.07
2023-11-21,48,93,4.03
2023-11-21,58,186,4.17
2023-11-21,59,150,4.24
2023-11-21,68,70,4.1
2023-11-21,77,190,4.17
2023-11-21,79,105,4.19
2023-11-21,82,67,4.24
2023-11-21,104,139,4.06
2023-11-21,114,107,4.2
2023-11-21,130,127,4.04
2023-11-21,134,80,3.94
2023-11-21,138,41,4.2
2023-11-21,155,202,4.03
2023-11-21,160,207,4.02
2023-11-21,177,180,4.22
2023-11-21,178,70,4.13
2023-11-21,187,76,4.05
2023-11-21,189,65,4.02
2023-11-21,199,80,3.84
2023-11-21,200,138,4.08
2023-11-22,2,219,4.16
2023-11-22,8,226,4.2
2023-11-22,13,235,4.03
2023-11-22,17,173,4.28
2023-11-22,41,200,4.12
2023-11-22,44,221,3.96
2023-11-22,45,192,4.15
2023-11-22,46,91,4.02
2023-11-22,59,154,4.21
2023-11-22,59,152,4.24
2023-11-22,62,132,4.15
2023-11-22,64,147,4.18
2023-11-22,66,143,4.19
2023-11-22,68,158,4.01
2023-11-22,76,152,4.19
2023-11-22,94,175,4.06
2023-11-22,100,125,4.06
2023-11-22,104,140,4.06
2023-11-22,120,53,4.25
2023-11-22,129,88,4.3
2023-11-22,130,128,4.04
2023-11-22,131,170,4.05
2023-11-22,134,81,3.94
2023-11-22,135,211,3.95
2023-11-22,136,95,4.09
2023-11-22,138,205,4.19
2023-11-22,138,42,4.19
2023-11-22,149,98,4.11
2023-11-22,151,188,4.18
2023-11-22,160,208,4.03
2023-11-22,163,62,3.81
2023-11-22,167,150,4.13
2023-11-22,168,225,4.12
2023-11-22,174,212,4.1
2023-11-22,175,141,4.03
2023-11-22,177,181,4.23
2023-11-22,179,90,3.98
2023-11-22,183,56,4.23
2023-11-22,186,201,4.09
2023-11-22,187,77,4.06
2023-11-22,188,183,4.16
2023-11-22,190,69,4.25
2023-11-22,199,81,3.85
2023-11-23,2,220,4.16
2023-11-23,3,203,4.06
2023-11-23,6,146,4.12
2023-11-23,11,165,4.15
2023-11-23,14,176,4.09
2023-11-23,17,174,4.29
2023-11-23,39,20,3.95
2023-11-23,41,201,4.12
2023-11-23,44,222,3.96
2023-11-23,46,92,4.02
2023-11-23,47,147,4.15
2023-11-23,58,187,4.15
2023-11-23,59,153,4.24
2023-11-23,64,148,4.19
2023-11-23,71,130,4.04
2023-11-23,72,36,3.89
2023-11-23,75,125,4.19
2023-11-23,77,191,4.18
2023-11-23,79,106,4.19
2023-11-23,83,110,4.06
2023-11-23,96,114,3.98
2023-11-23,97,123,4.09
2023-11-23,110,49,4.12
2023-11-23,114,90,3.97
2023-11-23,118,72,4.18
2023-11-23,122,67,3.99
2023-11-23,134,82,3.94
2023-11-23,138,206,4.17
2023-11-23,140,179,4.23
2023-11-23,142,182,4.05
2023-11-23,160,209,4.03
2023-11-23,161,223,4.03
2023-11-23,172,134,4.1
2023-11-23,173,108,4.16
2023-11-23,174,213,4.1
2023-11-23,175,143,4.03
2023-11-23,177,183,4.22
2023-11-23,180,60,3.98
2023-11-23,182,40,4.22
2023-11-23,188,185,4.15
2023-11-23,198,81,4.16
2023-11-24,2,221,4.17
2023-11-24,6,147,4.12
2023-11-24,6,160,4.06
2023-11-24,13,236,4.04
2023-11-24,15,110,4.06
2023-11-24,28,220,4.06
2023-11-24,33,196,4.23
2023-11-24,37,103,4.22
2023-11-24,44,223,3.96
2023-11-24,46,93,4.01
2023-11-24,49,146,4.1
2023-11-24,52,148,4.15
2023-11-24,58,188,4.15
2023-11-24,78,118,4.14
2023-11-24,82,68,4.24
2023-11-24,83,111,4.06
2023-11-24,101,74,4.0
2023-11-24,135,212,3.96
2023-11-24,138,207,4.18
2023-11-24,138,44,4.18
2023-11-24,140,181,4.24
2023-11-24,145,232,4.0
2023-11-24,157,206,4.05
2023-11-24,170,64,4.08
2023-11-24,172,135,4.1
2023-11-24,173,109,4.15
2023-11-24,175,145,4.03
2023-11-24,177,184,4.22
2023-11-24,178,72,4.08
2023-11-24,183,57,4.23
2023-11-24,191,20,4.3
2023-11-24,195,37,3.89
2023-11-25,3,205,4.07
2023-11-25,8,227,4.2
2023-11-25,9,61,4.05
2023-11-25,11,166,4.15
2023-11-25,14,177,4.09
2023-11-25,15,111,4.07
2023-11-25,16,41,4.24
2023-11-25,17,175,4.29
2023-11-25,25,182,4.16
2023-11-25,33,197,4.24
2023-11-25,35,129,4.05
2023-11-25,45,193,4.15
2023-11-25,68,159,4.01
2023-11-25,76,153,4.2
2023-11-25,77,192,4.18
2023-11-25,89,58,4.16
2023-11-25,96,115,3.98
2023-11-25,97,124,4.1
2023-11-25,104,141,4.05
2023-11-25,109,111,4.1
2023-11-25,117,104,4.34
2023-11-25,124,109,4.22
2023-11-25,131,171,4.05
2023-11-25,135,213,3.96
2023-11-25,140,182,4.24
2023-11-25,157,208,4.05
2023-11-25,168,226,4.11
2023-11-25,177,185,4.23
2023-11-25,186,203,4.08
2023-11-25,189,96,4.14
2023-11-25,190,70,4.21
2023-11-26,2,223,4.17
2023-11-26,6,161,4.04
2023-11-26,8,228,4.2
2023-11-26,13,237,4.04
2023-11-26,14,180,4.1
2023-11-26,15,113,4.07
2023-11-26,33,198,4.24
2023-11-26,35,130,4.05
2023-11-26,41,202,4.12
2023-11-26,44,224,3.96
2023-11-26,48,110,4.08
2023-11-26,48,121,4.15
2023-11-26,53,122,3.95
2023-11-26,59,154,4.25
2023-11-26,68,160,4.01
2023-11-26,71,131,4.02
2023-11-26,79,107,4.2
2023-11-26,81,52,4.08
2023-11-26,94,176,4.07
2023-11-26,100,126,4.05
2023-11-26,101,75,3.97
2023-11-26,109,112,4.08
2023-11-26,114,108,4.19
2023-11-26,117,105,4.34
2023-11-26,132,124,4.09
2023-11-26,134,83,3.94
2023-11-26,135,214,3.95
2023-11-26,155,203,4.03
2023-11-26,174,214,4.1
2023-11-26,183,152,4.09
2023-11-26,187,78,4.08
2023-11-26,199,173,4.09
2023-11-27,6,148,4.13
2023-11-27,11,167,4.16
2023-11-27,13,239,4.05
2023-11-27,15,114,4.08
2023-11-27,17,176,4.29
2023-11-27,25,184,4.17
2023-11-27,28,221,4.07
2023-11-27,44,225,3.96
2023-11-27,45,195,4.15
2023-11-27,49,148,4.11
2023-11-27,58,189,4.15
2023-11-27,64,149,4.19
2023-11-27,65,78,4.23
2023-11-27,66,145,4.2
2023-11-27,68,71,4.11
2023-11-27,68,162,4.01
2023-11-27,72,37,3.89
2023-11-27,77,193,4.18
2023-11-27,81,53,4.09
2023-11-27,82,70,4.26
2023-11-27,83,112,4.04
2023-11-27,84,77,4.05
2023-11-27,93,59,4.1
2023-11-27,97,125,4.1
2023-11-27,114,91,3.95
2023-11-27,131,172,4.05
2023-11-27,135,215,3.94
2023-11-27,140,183,4.23
2023-11-27,155,204,4.03
2023-11-27,160,210,4.03
2023-11-27,161,225,4.03
2023-11-27,168,228,4.12
2023-11-27,174,215,4.1
2023-11-27,180,61,4.0
2023-11-27,183,58,4.24
2023-11-27,194,16,4.25
2023-11-28,6,149,4.13
2023-11-28,6,162,4.04
2023-11-28,8,230,4.2
2023-11-28,9,97,4.12
2023-11-28,12,213,4.04
2023-11-28,13,241,4.05
2023-11-28,14,183,4.09
2023-11-28,17,177,4.29
2023-11-28,28,222,4.06
2023-11-28,33,123,4.15
2023-11-28,33,199,4.25
2023-11-28,39,21,3.95
2023-11-28,44,226,3.96
2023-11-28,46,94,4.0
2023-11-28,47,148,4.16
2023-11-28,48,94,4.03
2023-11-28,48,122,4.16
2023-11-28,52,150,4.14
2023-11-28,58,190,4.16
2023-11-28,62,133,4.16
2023-11-28,68,72,4.12
2023-11-28,68,163,4.01
2023-11-28,78,119,4.13
2023-11-28,79,108,4.2
2023-11-28,84,78,4.05
2023-11-28,100,127,4.05
2023-11-28,118,73,4.18
2023-11-28,129,89,4.28
2023-11-28,130,129,4.05
2023-11-28,140,184,4.23
2023-11-28,145,233,4.0
2023-11-28,151,189,4.18
2023-11-28,160,211,4.03
2023-11-28,169,49,4.29
2023-11-28,172,137,4.09
2023-11-28,177,186,4.22
2023-11-28,183,153,4.09
2023-11-28,186,204,4.08
2023-11-28,187,79,4.08
2023-11-28,199,175,4.1
2023-11-28,200,139,4.07
2023-11-29,8,233,4.21
2023-11-29,15,115,4.08
2023-11-29,17,178,4.29
2023-11-29,28,224,4.06
2023-11-29,33,200,4.24
2023-11-29,36,88,4.03
2023-11-29,37,104,4.22
2023-11-29,43,33,4.27
2023-11-29,48,123,4.15
2023-11-29,49,149,4.09
2023-11-29,51,49,4.39
2023-11-29,52,151,4.15
2023-11-29,58,192,4.15
2023-11-29,59,155,4.22
2023-11-29,64,150,4.2
2023-11-29,65,79,4.19
2023-11-29,68,164,4.01
2023-11-29,71,132,4.03
2023-11-29,76,154,4.19
2023-11-29,94,177,4.07
2023-11-29,96,116,3.99
2023-11-29,100,128,4.05
2023-11-29,109,113,4.07
2023-11-29,114,109,4.19
2023-11-29,117,106,4.34
2023-11-29,124,110,4.21
2023-11-29,129,90,4.28
2023-11-29,131,173,4.04
2023-11-29,136,96,4.09
2023-11-29,139,160,4.22
2023-11-29,140,185,4.24
2023-11-29,142,183,4.05
2023-11-29,155,205,4.03
2023-11-29,157,210,4.05
2023-11-29,159,193,4.18
2023-11-29,162,34,4.65
2023-11-29,167,151,4.14
2023-11-29,168,229,4.12
2023-11-29,173,110,4.15
2023-11-29,175,146,4.03
2023-11-29,177,188,4.23
2023-11-29,181,159,4.25
2023-11-29,186,205,4.09
2023-11-29,188,186,4.16
2023-11-29,190,71,4.23
2023-11-29,198,82,4.13
2023-11-29,199,176,4.1
2023-11-29,200,141,4.07
2023-11-30,2,224,4.18
2023-11-30,3,206,4.07
2023-11-30,6,150,4.13
2023-11-30,8,234,4.21
2023-11-30,28,227,4.07
2023-11-30,33,124,4.15
2023-11-30,33,201,4.23
2023-11-30,41,203,4.12
2023-11-30,48,95,4.03
2023-11-30,59,156,4.22
2023-11-30,59,155,4.25
2023-11-30,66,146,4.19
2023-11-30,75,126,4.2
2023-11-30,76,155,4.18
2023-11-30,77,194,4.17
2023-11-30,93,60,4.12
2023-11-30,94,178,4.07
2023-11-30,100,129,4.05
2023-11-30,104,142,4.04
2023-11-30,114,92,3.92
2023-11-30,117,107,4.34
2023-11-30,135,216,3.94
2023-11-30,136,97,4.06
2023-11-30,138,209,4.18
2023-11-30,139,161,4.22
2023-11-30,159,195,4.16
2023-11-30,160,212,4.03
2023-11-30,168,230,4.12
2023-11-30,175,147,4.03
2023-11-30,177,189,4.22
2023-11-30,181,160,4.24
2023-11-30,183,59,4.24
2023-11-30,186,206,4.09
2023-11-30,188,187,4.16
2023-11-30,197,199,4.13
2023-11-30,199,82,3.85
2023-12-01,6,164,4.05
2023-12-01,8,235,4.2
2023-12-01,9,62,4.0
2023-12-01,12,214,4.04
2023-12-01,25,186,4.17
2023-12-01,33,202,4.23
2023-12-01,37,105,4.22
2023-12-01,45,196,4.15
2023-12-01,48,111,4.09
2023-12-01,52,153,4.14
2023-12-01,58,193,4.15
2023-12-01,64,152,4.2
2023-12-01,71,133,4.03
2023-12-01,75,127,4.19
2023-12-01,76,156,4.19
2023-12-01,77,195,4.17
2023-12-01,78,120,4.13
2023-12-01,100,130,4.04
2023-12-01,101,76,3.97
2023-12-01,109,114,4.06
2023-12-01,117,108,4.34
2023-12-01,124,111,4.21
2023-12-01,131,175,4.05
2023-12-01,135,217,3.94
2023-12-01,136,98,4.07
2023-12-01,138,45,4.2
2023-12-01,139,163,4.23
2023-12-01,140,186,4.23
2023-12-01,142,184,4.05
2023-12-01,145,235,4.0
2023-12-01,159,196,4.17
2023-12-01,167,152,4.14
2023-12-01,181,161,4.24
2023-12-01,182,42,4.26
2023-12-01,186,207,4.08
2023-12-01,188,188,4.15
2023-12-01,190,72,4.24
2023-12-01,200,142,4.08
2023-12-02,6,165,4.05
2023-12-02,16,42,4.24
2023-12-02,17,179,4.28
2023-12-02,28,228,4.07
2023-12-02,33,203,4.23
2023-12-02,35,131,4.05
2023-12-02,36,89,4.04
2023-12-02,41,204,4.12
2023-12-02,44,227,3.96
2023-12-02,46,95,4.01
2023-12-02,47,149,4.15
2023-12-02,49,150,4.09
2023-12-02,52,155,4.14
2023-12-02,58,195,4.14
2023-12-02,68,73,4.14
2023-12-02,78,121,4.13
2023-12-02,87,136,4.29
2023-12-02,104,143,4.04
2023-12-02,114,112,4.19
2023-12-02,122,68,3.94
2023-12-02,131,176,4.06
2023-12-02,139,165,4.23
2023-12-02,140,187,4.24
2023-12-02,145,236,4.0
2023-12-02,149,99,4.12
2023-12-02,155,206,4.02
2023-12-02,161,227,4.03
2023-12-02,173,113,4.17
2023-12-02,179,91,3.99
2023-12-02,181,162,4.24
2023-12-02,183,154,4.09
2023-12-02,189,66,3.97
2023-12-03,2,225,4.18
2023-12-03,3,208,4.06
2023-12-03,6,166,4.05
2023-12-03,8,237,4.21
2023-12-03,11,168,4.16
2023-12-03,12,215,4.04
2023-12-03,13,242,4.05
2023-12-03,14,184,4.09
2023-12-03,15,116,4.09
2023-12-03,17,180,4.27
2023-12-03,33,125,4.14
2023-12-03,33,204,4.23
2023-12-03,35,132,4.05
2023-12-03,37,106,4.23
2023-12-03,44,229,3.95
2023-12-03,45,197,4.14
2023-12-03,47,151,4.17
2023-12-03,48,112,4.08
2023-12-03,49,152,4.08
2023-12-03,58,197,4.15
2023-12-03,75,128,4.19
2023-12-03,76,157,4.18
2023-12-03,82,71,4.25
2023-12-03,84,79,4.05
2023-12-03,87,137,4.28
2023-12-03,89,59,4.17
2023-12-03,97,128,4.12
2023-12-03,116,27,4.11
2023-12-03,130,131,4.05
2023-12-03,131,177,4.06
2023-12-03,134,84,3.95
2023-12-03,135,219,3.94
2023-12-03,136,99,4.07
2023-12-03,138,47,4.23
2023-12-03,139,166,4.22
2023-12-03,140,188,4.24
2023-12-03,145,238,4.01
2023-12-03,155,207,4.02
2023-12-03,160,213,4.03
2023-12-03,161,230,4.02
2023-12-03,167,153,4.15
2023-12-03,168,234,4.12
2023-12-03,170,65,4.08
2023-12-03,174,216,4.1
2023-12-03,175,148,4.03
2023-12-03,181,164,4.23
2023-12-03,187,80,4.06
2023-12-03,188,190,4.15
2023-12-03,190,73,4.22
2023-12-03,199,83,3.87
2023-12-03,200,143,4.08
2023-12-04,2,226,4.16
2023-12-04,6,167,4.06
2023-12-04,11,170,4.16
2023-12-04,15,117,4.09
2023-12-04,33,205,4.23
2023-12-04,35,133,4.06
2023-12-04,37,107,4.22
2023-12-04,44,230,3.96
2023-12-04,46,96,4.0
2023-12-04,47,152,4.17
2023-12-04,58,198,4.15
2023-12-04,62,134,4.16
2023-12-04,64,153,4.2
2023-12-04,65,80,4.19
2023-12-04,87,138,4.28
2023-12-04,93,61,4.07
2023-12-04,94,179,4.06
2023-12-04,101,77,3.97
2023-12-04,109,116,4.07
2023-12-04,110,50,4.14
2023-12-04,114,113,4.19
2023-12-04,130,132,4.05
2023-12-04,131,178,4.07
2023-12-04,135,220,3.94
2023-12-04,140,190,4.24
2023-12-04,149,101,4.11
2023-12-04,157,211,4.05
2023-12-04,160,214,4.03
2023-12-04,167,154,4.14
2023-12-04,175,149,4.03
2023-12-04,181,165,4.23
2023-12-04,183,155,4.09
2023-12-04,197,201,4.12
2023-12-04,200,145,4.08
2023-12-05,2,227,4.16
2023-12-05,3,210,4.06
2023-12-05,8,238,4.21
2023-12-05,9,63,4.0
2023-12-05,11,172,4.16
2023-12-05,28,229,4.07
2023-12-05,33,127,4.16
2023-12-05,33,206,4.23
2023-12-05,35,135,4.07
2023-12-05,41,205,4.13
2023-12-05,43,34,4.29
2023-12-05,48,96,4.03
2023-12-05,49,154,4.08
2023-12-05,64,154,4.19
2023-12-05,66,147,4.2
2023-12-05,82,72,4.22
2023-12-05,89,60,4.17
2023-12-05,94,181,4.04
2023-12-05,100,131,4.04
2023-12-05,104,145,4.03
2023-12-05,118,74,4.19
2023-12-05,138,210,4.19
2023-12-05,140,191,4.25
2023-12-05,142,185,4.05
2023-12-05,145,239,4.0
2023-12-05,149,102,4.12
2023-12-05,155,208,4.02
2023-12-05,157,212,4.05
2023-12-05,159,199,4.17
2023-12-05,161,231,4.03
2023-12-05,163,63,3.83
2023-12-05,167,155,4.13
2023-12-05,170,66,4.09
2023-12-05,174,217,4.1
2023-12-05,175,151,4.04
2023-12-05,177,190,4.22
2023-12-05,178,73,4.08
2023-12-05,179,92,3.99
2023-12-05,183,156,4.08
2023-12-05,186,208,4.08
2023-12-06,2,228,4.16
2023-12-06,3,211,4.07
2023-12-06,6,169,4.07
2023-12-06,12,218,4.03
2023-12-06,13,243,4.05
2023-12-06,17,181,4.27
2023-12-06,35,136,4.07
2023-12-06,41,207,4.13
2023-12-06,44,231,3.96
2023-12-06,46,97,4.0
2023-12-06,53,123,3.96
2023-12-06,58,199,4.16
2023-12-06,59,156,4.25
2023-12-06,62,136,4.17
2023-12-06,68,165,4.01
2023-12-06,77,198,4.18
2023-12-06,87,139,4.27
2023-12-06,104,146,4.03
2023-12-06,131,179,4.05
2023-12-06,142,187,4.06
2023-12-06,149,103,4.12
2023-12-06,155,209,4.02
2023-12-06,160,216,4.03
2023-12-06,168,235,4.12
2023-12-06,172,138,4.08
2023-12-06,177,191,4.22
2023-12-06,186,209,4.08
2023-12-06,190,74,4.22
2023-12-06,191,21,4.24
2023-12-06,194,17,4.29
2023-12-06,197,202,4.12
2023-12-06,198,83,4.12
2023-12-06,199,85,3.87
2023-12-07,10,35,3.91
2023-12-07,11,173,4.17
2023-12-07,28,230,4.07
2023-12-07,33,207,4.23
2023-12-07,43,35,4.29
2023-12-07,46,98,4.01
2023-12-07,48,97,4.03
2023-12-07,53,124,3.95
2023-12-07,65,82,4.18
2023-12-07,71,134,4.04
2023-12-07,75,129,4.18
2023-12-07,76,159,4.18
2023-12-07,77,199,4.18
2023-12-07,81,54,4.09
2023-12-07,89,61,4.18
2023-12-07,96,117,4.0
2023-12-07,101,78,3.99
2023-12-07,114,115,4.2
2023-12-07,116,28,4.07
2023-12-07,120,55,4.27
2023-12-07,130,133,4.05
2023-12-07,131,180,4.06
2023-12-07,134,85,3.96
2023-12-07,138,211,4.19
2023-12-07,142,188,4.05
2023-12-07,151,190,4.17
2023-12-07,157,214,4.05
2023-12-07,159,200,4.17
2023-12-07,160,217,4.03
2023-12-07,175,152,4.04
2023-12-07,177,192,4.21
2023-12-07,178,74,4.09
2023-12-07,186,210,4.08
2023-12-07,187,82,4.05
2023-12-07,197,203,4.13
2023-12-07,198,84,4.13
2023-12-07,199,177,4.1
2023-12-08,6,171,4.08
2023-12-08,13,244,4.05
2023-12-08,25,188,4.18
2023-12-08,33,128,4.16
2023-12-08,36,90,4.06
2023-12-08,45,198,4.13
2023-12-08,46,99,4.01
2023-12-08,48,113,4.07
2023-12-08,53,125,3.96
2023-12-08,58,201,4.16
2023-12-08,59,158,4.22
2023-12-08,59,158,4.26
2023-12-08,64,155,4.19
2023-12-08,65,83,4.19
2023-12-08,68,166,4.01
2023-12-08,71,135,4.04
2023-12-08,89,33,4.06
2023-12-08,94,182,4.04
2023-12-08,96,118,4.0
2023-12-08,104,147,4.04
2023-12-08,116,29,4.07
2023-12-08,120,56,4.27
2023-12-08,131,182,4.06
2023-12-08,135,221,3.94
2023-12-08,138,49,4.2
2023-12-08,139,167,4.22
2023-12-08,140,193,4.24
2023-12-08,142,189,4.05
2023-12-08,155,210,4.02
2023-12-08,157,217,4.06
2023-12-08,169,50,4.3
2023-12-08,174,218,4.1
2023-12-08,175,153,4.05
2023-12-08,181,166,4.23
2023-12-08,182,43,4.21
2023-12-08,183,158,4.08
2023-12-08,183,60,4.23
2023-12-08,189,67,3.99
2023-12-08,189,97,4.12
2023-12-08,190,75,4.21
2023-12-09,2,231,4.15
2023-12-09,3,214,4.07
2023-12-09,8,239,4.21
2023-12-09,17,182,4.27
2023-12-09,45,200,4.13
2023-12-09,48,124,4.13
2023-12-09,52,157,4.15
2023-12-09,53,126,3.97
2023-12-09,58,203,4.17
2023-12-09,59,159,4.26
2023-12-09,71,136,4.04
2023-12-09,75,130,4.18
2023-12-09,76,160,4.17
2023-12-09,77,200,4.18
2023-12-09,89,62,4.16
2023-12-09,94,183,4.03
2023-12-09,97,129,4.12
2023-12-09,100,132,4.03
2023-12-09,108,80,4.08
2023-12-09,114,93,3.92
2023-12-09,117,110,4.34
2023-12-09,122,69,3.94
2023-12-09,131,183,4.06
2023-12-09,132,125,4.08
2023-12-09,134,87,3.92
2023-12-09,138,50,4.2
2023-12-09,139,168,4.22
2023-12-09,140,194,4.25
2023-12-09,142,192,4.06
2023-12-09,149,104,4.12
2023-12-09,157,219,4.05
2023-12-09,161,232,4.03
2023-12-09,167,156,4.12
2023-12-09,172,139,4.09
2023-12-09,175,154,4.05
2023-12-09,177,193,4.21
2023-12-09,178,75,4.09
2023-12-09,186,211,4.09
2023-12-09,188,192,4.16
2023-12-09,197,204,4.11
2023-12-09,199,178,4.1
2023-12-10,2,233,4.16
2023-12-10,3,215,4.07
2023-12-10,6,152,4.12
2023-12-10,6,172,4.07
2023-12-10,13,245,4.06
2023-12-10,28,232,4.07
2023-12-10,41,208,4.13
2023-12-10,46,100,4.01
2023-12-10,52,158,4.14
2023-12-10,53,127,3.97
2023-12-10,58,204,4.17
2023-12-10,59,161,4.26
2023-12-10,71,137,4.04
2023-12-10,75,132,4.18
2023-12-10,78,122,4.14
2023-12-10,83,113,4.04
2023-12-10,93,62,4.06
2023-12-10,94,185,4.03
2023-12-10,100,133,4.02
2023-12-10,101,79,4.0
2023-12-10,108,81,4.07
2023-12-10,114,95,3.92
2023-12-10,130,134,4.05
2023-12-10,135,222,3.95
2023-12-10,136,100,4.04
2023-12-10,138,212,4.19
2023-12-10,139,170,4.23
2023-12-10,157,222,4.04
2023-12-10,159,201,4.17
2023-12-10,160,218,4.03
2023-12-10,161,234,4.03
2023-12-10,170,68,4.1
2023-12-10,197,205,4.12
2023-12-10,199,182,4.1
2023-12-11,2,234,4.15
2023-12-11,3,216,4.06
2023-12-11,8,241,4.21
2023-12-11,13,246,4.06
2023-12-11,14,185,4.09
2023-12-11,33,208,4.23
2023-12-11,35,137,4.07
2023-12-11,39,22,3.95
2023-12-11,45,202,4.12
2023-12-11,48,114,4.08
2023-12-11,49,155,4.09
2023-12-11,59,161,4.22
2023-12-11,59,162,4.27
2023-12-11,62,137,4.17
2023-12-11,68,167,4.01
2023-12-11,71,138,4.05
2023-12-11,75,133,4.18
2023-12-11,77,201,4.18
2023-12-11,78,123,4.15
2023-12-11,81,55,4.11
2023-12-11,82,73,4.22
2023-12-11,83,114,4.04
2023-12-11,93,63,4.08
2023-12-11,97,130,4.13
2023-12-11,117,111,4.33
2023-12-11,118,75,4.2
2023-12-11,120,57,4.28
2023-12-11,130,135,4.06
2023-12-11,134,88,3.93
2023-12-11,135,224,3.94
2023-12-11,138,213,4.19
2023-12-11,140,195,4.25
2023-12-11,142,193,4.06
2023-12-11,149,105,4.12
2023-12-11,155,211,4.02
2023-12-11,157,224,4.04
2023-12-11,159,203,4.18
2023-12-11,163,64,3.8
2023-12-11,167,157,4.13
2023-12-11,168,236,4.12
2023-12-11,177,194,4.21
2023-12-11,179,93,3.96
2023-12-11,181,167,4.24
2023-12-11,197,206,4.12
2023-12-11,199,183,4.1
2023-12-11,200,147,4.08
2023-12-12,2,235,4.15
2023-12-12,8,242,4.21
2023-12-12,11,174,4.17
2023-12-12,12,219,4.04
2023-12-12,15,118,4.09
2023-12-12,16,43,4.23
2023-12-12,28,233,4.06
2023-12-12,33,131,4.16
2023-12-12,44,232,3.96
2023-12-12,51,50,4.4
2023-12-12,52,159,4.12
2023-12-12,64,156,4.2
2023-12-12,68,168,4.02
2023-12-12,75,134,4.19
2023-12-12,76,161,4.17
2023-12-12,78,124,4.15
2023-12-12,104,148,4.03
2023-12-12,114,116,4.21
2023-12-12,117,112,4.33
2023-12-12,130,136,4.05
2023-12-12,135,225,3.95
2023-12-12,138,214,4.19
2023-12-12,155,213,4.03
2023-12-12,159,205,4.18
2023-12-12,169,51,4.29
2023-12-12,172,140,4.09
2023-12-12,174,220,4.11
2023-12-12,178,79,4.05
2023-12-12,186,212,4.09
2023-12-12,191,22,4.27
2023-12-12,199,184,4.11
2023-12-13,3,217,4.06
2023-12-13,6,154,4.12
2023-12-13,6,173,4.08
2023-12-13,11,175,4.17
2023-12-13,13,248,4.06
2023-12-13,33,210,4.22
2023-12-13,43,37,4.32
2023-12-13,45,203,4.13
2023-12-13,47,153,4.17
2023-12-13,48,125,4.14
2023-12-13,58,205,4.17
2023-12-13,71,140,4.06
2023-12-13,77,202,4.19
2023-12-13,93,64,4.06
2023-12-13,104,151,4.04
2023-12-13,108,82,4.05
2023-12-13,131,184,4.07
2023-12-13,136,102,4.05
2023-12-13,138,217,4.19
2023-12-13,139,171,4.23
2023-12-13,142,194,4.06
2023-12-13,145,240,4.0
2023-12-13,155,214,4.03
2023-12-13,157,225,4.04
2023-12-13,159,206,4.18
2023-12-13,160,219,4.03
2023-12-13,161,236,4.03
2023-12-13,167,158,4.12
2023-12-13,169,53,4.28
2023-12-13,174,223,4.11
2023-12-13,181,168,4.24
2023-12-13,183,160,4.08
2023-12-13,186,213,4.09
2023-12-13,189,68,3.99
2023-12-13,197,209,4.1
2023-12-13,199,186,4.1
2023-12-14,2,236,4.14
2023-12-14,3,218,4.07
2023-12-14,8,243,4.2
2023-12-14,9,98,4.13
2023-12-14,11,176,4.16
2023-12-14,13,249,4.06
2023-12-14,14,186,4.08
2023-12-14,17,183,4.27
2023-12-14,25,189,4.18
2023-12-14,35,138,4.08
2023-12-14,36,92,4.04
2023-12-14,37,108,4.23
2023-12-14,41,211,4.11
2023-12-14,45,204,4.13
2023-12-14,48,115,4.06
2023-12-14,51,51,4.35
2023-12-14,59,163,4.23
2023-12-14,64,157,4.2
2023-12-14,66,148,4.2
